"","id_match","h1","h2","h3","h4","h5","a1","a2","a3","a4","a5","quarter","scoreA","scoreB","time","time_remaining","time_play","num","team","equipo","home_team","away_team","play","jug","playerOut","playerIn","stat_faltas","stat_faltas_equipo","stat_tiros_libres","stat_rebotes","stat_asistencias","stat_puntos","stat_perdidas","stat_tapones","player_asist","player_shoot","type_assist"
"318",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,51,57,"08:09","01:51","00:00",318,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","J. Mwema",NA,NA,0,0,0,"0","0","6","0","0"," "," "," "
"319",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,51,57,"08:14","01:46","00:05",319,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","pérdida"," Equipo",NA,NA,0,0,0,"0","0","0","2","0"," "," "," "
"320",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,51,57,"08:23","01:37","00:09",320,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 fallado","J. King",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"321",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,51,57,"08:23","01:37","00:00",321,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","D. Manchon Crespo",NA,NA,0,0,0,"2","0","0","0","0"," "," "," "
"322",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,51,57,"08:35","01:25","00:12",322,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 fallado","M. Kovacevic",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"323",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,51,57,"08:35","01:25","00:00",323,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","J. King",NA,NA,0,0,0,"4","0","0","0","0"," "," "," "
"324",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,51,57,"08:49","01:11","00:14",324,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 fallado","G. Bressan",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"325",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,51,57,"08:49","01:11","00:00",325,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","M. Kovacevic",NA,NA,0,0,0,"1","0","0","0","0"," "," "," "
"326",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,51,57,"09:07","00:53","00:18",326,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 fallado","H. Atencia Suarez",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"327",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,51,57,"09:07","00:53","00:00",327,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","J. Mwema",NA,NA,0,0,0,"4","0","0","0","0"," "," "," "
"328",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,53,57,"09:22","00:38","00:15",328,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 anotado","G. Bressan",NA,NA,0,0,0,"0","0","10","0","0"," "," "," "
"329",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,53,57,"09:22","00:38","00:00",329,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","asistencia","A. Rodriguez Juan",NA,NA,0,0,0,"0","2","0","0","0","A. Rodriguez Juan","G. Bressan","tiro de 2 anotado"
"330",2411822,"J. Mwema","A. Rodriguez Juan","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,53,57,"09:25","00:35","00:03",330,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiempo muerto","Tiempo Muerto",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"331",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,53,57,"09:25","00:35","00:00",331,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","A. Rodriguez Juan","A. Rodriguez Juan","D. Rivas Palmer",0,0,0,"0","0","0","0","0"," "," "," "
"332",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,53,57,"09:25","00:35","00:00",332,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","D. Rivas Palmer",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"333",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,53,57,"09:44","00:16","00:19",333,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 fallado","A. Egekeze",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"334",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,53,57,"09:44","00:16","00:00",334,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","S. Wilson",NA,NA,0,0,0,"2","0","0","0","0"," "," "," "
"335",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,53,59,"09:44","00:16","00:00",335,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","mate anotado","S. Wilson",NA,NA,0,0,0,"0","0","2","0","0"," "," "," "
"336",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,53,59,"09:57","00:03","00:13",336,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","S. Wilson",NA,NA,3,17,2,"0","0","0","0","0"," "," "," "
"337",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,54,59,"09:57","00:03","00:00",337,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","M. Ogunsipe",NA,NA,0,0,0,"0","0","6","0","0"," "," "," "
"338",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,54,59,"09:57","00:03","00:00",338,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 fallado","M. Ogunsipe",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"339",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,54,59,"09:57","00:03","00:00",339,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","S. Wilson",NA,NA,0,0,0,"3","0","0","0","0"," "," "," "
"340",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",3,54,59,"10:00","00:00","00:03",340,NA,"Fin del Cuarto 3","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","G. Bressan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",4,54,59,"00:00","10:00","10:00",341,NA,"Comienzo del Cuarto 4","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",4,54,59,"00:00","10:00","00:00",342,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","G. Bressan","G. Bressan","A. Rodriguez Juan",0,0,0,"0","0","0","0","0"," "," "," "
"343",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",4,54,59,"00:00","10:00","00:00",343,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","A. Rodriguez Juan",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"344",2411822,"J. Mwema","D. Rivas Palmer","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",4,54,59,"00:00","10:00","00:00",344,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","K. Larsen",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"345",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","A. Egekeze","J. King","M. Ogunsipe",4,54,59,"00:00","10:00","00:00",345,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","D. Rivas Palmer","D. Rivas Palmer","K. Larsen",0,0,0,"0","0","0","0","0"," "," "," "
"346",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,59,"00:00","10:00","00:00",346,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","A. Egekeze","A. Egekeze","S. De La Fuente Valdizan",0,0,0,"0","0","0","0","0"," "," "," "
"347",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,59,"00:00","10:00","00:00",347,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","entra a pista","S. De La Fuente Valdizan",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"348",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,59,"00:14","09:46","00:14",348,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 fallado","D. Manchon Crespo",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"349",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,59,"00:14","09:46","00:00",349,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","J. Mwema",NA,NA,0,0,0,"5","0","0","0","0"," "," "," "
"350",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,59,"00:33","09:27","00:19",350,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 fallado","J. King",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"351",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,59,"00:33","09:27","00:00",351,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","H. Atencia Suarez",NA,NA,0,0,0,"2","0","0","0","0"," "," "," "
"352",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,59,"00:50","09:10","00:17",352,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","J. Mwema",NA,NA,3,15,0,"0","0","0","0","0"," "," "," "
"353",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,62,"00:58","09:02","00:08",353,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 anotado","M. Kovacevic",NA,NA,0,0,0,"0","0","5","0","0"," "," "," "
"354",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,62,"00:58","09:02","00:00",354,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","asistencia","S. De La Fuente Valdizan",NA,NA,0,0,0,"0","1","0","0","0","S. De La Fuente Valdizan","M. Kovacevic","tiro de 3 anotado"
"355",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,62,"01:12","08:48","00:14",355,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","D. Manchon Crespo",NA,NA,2,18,0,"0","0","0","0","0"," "," "," "
"356",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,62,"01:23","08:37","00:11",356,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 fallado","A. Rodriguez Juan",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"357",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,62,"01:23","08:37","00:00",357,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","M. Ogunsipe",NA,NA,0,0,0,"3","0","0","0","0"," "," "," "
"358",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,54,62,"01:26","08:34","00:03",358,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","S. Wilson",NA,NA,4,19,2,"0","0","0","0","0"," "," "," "
"359",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,55,62,"01:26","08:34","00:00",359,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","M. Ogunsipe",NA,NA,0,0,0,"0","0","7","0","0"," "," "," "
"360",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"01:26","08:34","00:00",360,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 1 anotado","M. Ogunsipe",NA,NA,0,0,0,"0","0","8","0","0"," "," "," "
"361",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"01:42","08:18","00:16",361,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 fallado","M. Kovacevic",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"362",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"01:42","08:18","00:00",362,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","S. Wilson",NA,NA,0,0,0,"4","0","0","0","0"," "," "," "
"363",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"01:47","08:13","00:05",363,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","pérdida","S. Wilson",NA,NA,0,0,0,"0","0","0","1","0"," "," "," "
"364",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"01:47","08:13","00:00",364,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","robo","M. Ogunsipe",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"365",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"01:55","08:05","00:08",365,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 fallado","J. Mwema",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"366",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"01:55","08:05","00:00",366,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","S. Wilson",NA,NA,0,0,0,"5","0","0","0","0"," "," "," "
"367",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"02:12","07:48","00:17",367,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 fallado","H. Atencia Suarez",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"368",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"02:12","07:48","00:00",368,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","K. Larsen",NA,NA,0,0,0,"2","0","0","0","0"," "," "," "
"369",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"02:31","07:29","00:19",369,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","pérdida","A. Rodriguez Juan",NA,NA,0,0,0,"0","0","0","3","0"," "," "," "
"370",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,62,"02:31","07:29","00:00",370,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","robo","D. Manchon Crespo",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"371",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,64,"02:36","07:24","00:05",371,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 2 anotado","M. Kovacevic",NA,NA,0,0,0,"0","0","7","0","0"," "," "," "
"372",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,64,"02:36","07:24","00:00",372,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","asistencia","D. Manchon Crespo",NA,NA,0,0,0,"0","2","0","0","0","D. Manchon Crespo","M. Kovacevic","tiro de 2 anotado"
"373",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,64,"02:55","07:05","00:19",373,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 fallado","A. Rodriguez Juan",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"374",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,64,"02:55","07:05","00:00",374,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","S. De La Fuente Valdizan",NA,NA,0,0,0,"3","0","0","0","0"," "," "," "
"375",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,64,"03:10","06:50","00:15",375,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","tiro de 3 fallado","S. De La Fuente Valdizan",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"376",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,64,"03:10","06:50","00:00",376,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","rebote","J. Mwema",NA,NA,0,0,0,"6","0","0","0","0"," "," "," "
"377",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,64,"03:20","06:40","00:10",377,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","pérdida","J. King",NA,NA,0,0,0,"0","0","0","2","0"," "," "," "
"378",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,64,"03:20","06:40","00:00",378,2,"UEMC REAL VALLADOLID BALONCESTO","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","robo","H. Atencia Suarez",NA,NA,0,0,0,"0","0","0","0","0"," "," "," "
"379",2411822,"J. Mwema","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,64,"03:26","06:34","00:06",379,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","falta personal","A. Rodriguez Juan",NA,NA,4,16,2,"0","0","0","0","0"," "," "," "
"380",2411822,"R. Moute A Bidias","K. Larsen","S. Wilson","D. Manchon Crespo","A. Rodriguez Juan","M. Kovacevic","H. Atencia Suarez","S. De La Fuente Valdizan","J. King","M. Ogunsipe",4,56,64,"03:26","06:34","00:00",380,1,"HLA ALICANTE","HLA ALICANTE","UEMC REAL VALLADOLID BALONCESTO","sale de pista","J. Mwema","J. Mwema","R. Moute A Bidias",0,0,0,"0","0","0","0","0"," "," "," "
